
江西IPTV6,#genre#
CGTN葡萄牙语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226282/index.m3u8
哒啵电竞,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226265/index.m3u8
CCTV-16,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226233/index.m3u8
CCTV-9,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226257/index.m3u8
运动健身,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226261/index.m3u8
凤凰香港,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226251/index.m3u8
广西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226211/index.m3u8
CCTV-14,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226289/index.m3u8
CCTV-1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226228/index.m3u8
江西移动,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226285/index.m3u8
金鹰卡通,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226246/index.m3u8
精品萌宠,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226245/index.m3u8
CCTV-9,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226262/index.m3u8
CCTV-10,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226264/index.m3u8
康巴卫视576,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226263/index.m3u8
CGTN阿拉伯语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226279/index.m3u8
CCTV-4,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226277/index.m3u8
CCTV-13,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226286/index.m3u8
咪咕体育-4,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226241/index.m3u8
CCTV-17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226270/index.m3u8
CCTV-1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226209/index.m3u8
风尚购物,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226239/index.m3u8
咪咕视频-5,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226235/index.m3u8
CCTV-1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226225/index.m3u8
CGTN纪录,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226260/index.m3u8
CGTN法语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226276/index.m3u8
CCTV-11,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226283/index.m3u8
CCTV-7,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226280/index.m3u8
凤凰资讯,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226274/index.m3u8
